time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-02-16T18:17:20.528Z,37.3035,70.5175,55.799,4.6,mb,132,22,1.803,0.61,us,us6000jpex,2023-02-24T18:01:51.503Z,"21 km NNW of Fayzabad, Afghanistan",earthquake,5.65,3.039,0.054,109,reviewed,us,us
2023-02-16T17:56:13.951Z,-21.5953,-177.1616,205.411,4.8,mb,83,79,1.873,0.71,us,us6000jper,2023-02-24T17:53:40.040Z,"207 km WSW of Haveluloto, Tonga",earthquake,10.87,5.896,0.065,75,reviewed,us,us
2023-02-16T17:10:14.765Z,-21.752,-11.5456,10,4.5,mb,20,85,33.9,1.22,us,us6000jr92,2023-02-24T17:37:41.040Z,"southern Mid-Atlantic Ridge",earthquake,9.07,1.85,0.15,13,reviewed,us,us
2023-02-16T15:55:33.941Z,-21.864,-11.6511,10,5.4,mww,215,34,8.106,0.48,us,us6000jpe7,2023-03-09T21:30:22.065Z,"southern Mid-Atlantic Ridge",earthquake,9.93,1.741,0.083,14,reviewed,us,us
2023-02-16T15:13:54.955Z,-5.4364,34.9805,10,4.9,mb,93,31,4.322,0.51,us,us6000jpe3,2023-03-09T21:18:42.040Z,"Tanzania",earthquake,7.07,1.842,0.064,82,reviewed,us,us
2023-02-16T14:45:42.473Z,38.1997,37.8377,10,4.6,mwr,44,58,0.973,1.1,us,us6000jpdx,2023-03-12T21:14:11.040Z,"12 km NNW of Doğanşehir, Turkey",earthquake,2.06,1.863,0.052,36,reviewed,us,us
2023-02-16T12:02:40.103Z,13.1899,-91.2837,10,5.1,mww,152,75,1.537,0.8,us,us6000jpdh,2023-02-21T08:48:28.040Z,"95 km SSW of Puerto San José, Guatemala",earthquake,5.56,1.524,0.089,12,reviewed,us,us
2023-02-16T11:16:23.422Z,35.9277,35.768,10,4.8,mww,187,46,1.7,0.79,us,us6000jpd5,2023-02-20T04:41:23.040Z,"26 km W of Yayladağı, Turkey",earthquake,3.58,1.771,0.098,10,reviewed,us,us
2023-02-16T10:33:58.690Z,14.9791,119.8273,50.602,5.1,mww,137,92,7.887,0.62,us,us6000jpc7,2023-02-18T22:53:18.477Z,"27 km W of San Nicolas, Philippines",earthquake,2.03,6.921,0.073,18,reviewed,us,us
2023-02-16T10:29:04.966Z,32.7456665,-100.6594179,7.849975586,4.7,ml,33,48,0.08525345248,0.3,tx,tx2023dgvx,2023-02-23T22:33:19.453Z,"15 km NE of Hermleigh, Texas",earthquake,1.270893694,2.612447472,0.1,16,reviewed,tx,tx
2023-02-16T09:47:45.901Z,44.9868,14.706,10,4.8,mb,109,14,0.981,0.57,us,us6000jpbt,2023-02-17T07:16:41.548Z,"4 km WNW of Baška, Croatia",earthquake,2.9,1.825,0.047,139,reviewed,us,us
2023-02-16T06:50:44.914Z,19.5931,-73.694,10,5.4,mww,114,34,0.769,0.54,us,us6000jpbd,2023-03-10T13:26:53.647Z,"38 km WSW of Bombardopolis, Haiti",earthquake,5.16,1.846,0.036,73,reviewed,us,us
2023-02-16T05:37:04.397Z,-15.047,167.0367,37.53,5.6,mww,150,27,0.429,0.5,us,us6000jpb1,2023-03-10T09:31:22.753Z,"3 km W of Port-Olry, Vanuatu",earthquake,6.68,5.484,0.063,24,reviewed,us,us
2023-02-16T04:51:10.445Z,-30.1842,-177.5829,35,4.6,mb,23,197,0.965,0.88,us,us6000jpax,2023-02-16T20:25:09.040Z,"Kermadec Islands, New Zealand",earthquake,10.12,1.993,0.119,21,reviewed,us,us
2023-02-16T03:41:59.757Z,-24.1826,-176.5651,80.462,4.8,mb,33,89,3.252,0.72,us,us6000jpag,2023-03-09T03:38:14.040Z,"south of the Fiji Islands",earthquake,9.83,6.207,0.161,12,reviewed,us,us
2023-02-16T03:30:14.188Z,-24.7506,179.4496,529.783,4.5,mb,48,90,5.05,0.62,us,us6000jpaf,2023-03-09T03:24:08.040Z,"south of the Fiji Islands",earthquake,12.66,5.195,0.131,18,reviewed,us,us
2023-02-16T03:05:49.970Z,-22.9722,-66.2487,253.912,4.5,mwr,41,43,1.779,0.69,us,us6000jpab,2023-03-09T03:08:15.124Z,"63 km WSW of Abra Pampa, Argentina",earthquake,7.81,7.172,,,reviewed,us,guc
2023-02-16T00:43:22.083Z,13.7469,144.7596,127.935,4.5,mb,37,93,0.189,0.43,us,us6000jp9n,2023-03-13T22:35:38.040Z,"26 km NNW of Dededo Village, Guam",earthquake,11.02,4.936,0.104,27,reviewed,us,us
2023-02-16T00:30:37.151Z,-5.728,103.6013,43.406,4.5,mb,33,141,1.503,0.64,us,us6000jr8a,2023-03-13T21:52:03.040Z,"173 km SW of Kotabumi, Indonesia",earthquake,10.94,8.439,0.115,22,reviewed,us,us
2023-02-15T22:12:20.984Z,-20.0672,-68.031,172.902,5,mww,182,32,1.164,0.84,us,us6000jp8r,2023-03-13T04:54:39.987Z,"Chile-Bolivia border region",earthquake,6.31,4.419,0.069,20,reviewed,us,us
2023-02-15T20:16:43.801Z,-22.2941,-68.6109,125.86,4.6,mb,40,37,0.767,0.95,us,us6000jp7z,2023-02-24T17:27:18.564Z,"36 km ENE of Calama, Chile",earthquake,4.44,4.134,0.152,13,reviewed,us,us
2023-02-15T18:10:08.128Z,12.3255,123.868,8,6.1,mww,193,38,5.488,0.63,us,us6000jp76,2023-02-24T17:02:59.313Z,"11 km NNE of Miaga, Philippines",earthquake,7.91,1.77,0.036,76,reviewed,us,us
2023-02-15T18:00:56.165Z,-18.5379,-173.0717,30.942,5.1,mb,56,75,0.887,0.71,us,us6000jp72,2023-02-24T16:22:03.040Z,"97 km E of Neiafu, Tonga",earthquake,6.64,4.992,0.094,41,reviewed,us,us
2023-02-15T16:47:31.540Z,-29.2472,-112.1024,10,4.7,mb,14,76,3.23,0.35,us,us6000jr0x,2023-03-13T03:33:35.040Z,"Easter Island region",earthquake,8.98,1.885,0.246,5,reviewed,us,us
2023-02-15T16:15:29.195Z,2.9209,126.913,56.769,4.5,mb,20,145,2.182,0.77,us,us6000jr0w,2023-03-13T02:53:57.040Z,"Molucca Sea",earthquake,14,10.077,0.164,11,reviewed,us,us
2023-02-15T14:48:27.728Z,-37.1808,177.4541,115.208,5,mb,62,54,0.779,1.23,us,us6000jp5v,2023-02-18T23:10:46.386Z,"off the east coast of the North Island of New Zealand",earthquake,7.63,5.927,0.082,55,reviewed,us,us
2023-02-15T14:04:11.472Z,-14.4244,174.0849,613.023,4.5,mb,67,64,5.044,0.63,us,us6000jp5m,2023-02-22T08:53:52.040Z,"Fiji region",earthquake,10.44,7.678,0.074,53,reviewed,us,us
2023-02-15T13:04:10.442Z,6.7521,-73.0222,161.39,5.2,mb,107,38,0.856,0.79,us,us6000jp3b,2023-02-15T21:37:04.818Z,"5 km W of Cepitá, Colombia",earthquake,5.98,5.596,0.023,614,reviewed,us,us
2023-02-15T09:15:31.447Z,12.2474,123.8139,10,4.9,mb,74,100,5.431,0.63,us,us6000jp2m,2023-02-26T09:30:15.105Z,"1 km NNW of Miaga, Philippines",earthquake,10.44,1.88,0.071,62,reviewed,us,us
2023-02-15T07:36:30.670Z,38.0139,36.48,10,4.6,mb,70,56,0.973,0.78,us,us6000jp25,2023-02-20T04:45:48.040Z,"1 km WSW of Göksun, Turkey",earthquake,5.87,1.884,0.094,34,reviewed,us,us
2023-02-15T07:35:23.178Z,51.253,-179.2385,35,5.2,mww,886,89,0.925,1.04,us,us6000jp24,2023-03-12T07:45:37.452Z,"193 km WSW of Adak, Alaska",earthquake,4.51,1.817,0.078,16,reviewed,us,us
2023-02-15T07:27:06.530Z,19.1136666666667,-155.407166666667,31.75,4.78,ml,45,185,,0.11,hv,hv73325052,2023-03-10T00:31:00.919Z,"12 km SE of Pāhala, Hawaii",earthquake,0.47,0.61,0.13919640319702,29,reviewed,hv,hv
2023-02-15T06:38:09.034Z,-40.5465,174.5709,74.32,5.7,mww,81,40,0.768,1.15,us,us6000jp1g,2023-02-19T12:23:06.482Z,"Cook Strait, New Zealand",earthquake,3.68,4.922,0.065,23,reviewed,us,us
2023-02-15T04:22:10.653Z,-19.9534,-177.419,582.728,4.6,mb,23,60,2.403,0.76,us,us6000jr0k,2023-03-08T05:02:04.040Z,"265 km WNW of Haveluloto, Tonga",earthquake,12.27,7.44,0.181,9,reviewed,us,us
2023-02-15T03:09:21.827Z,56.3529,162.9965,40.572,4.9,mb,74,94,4.182,0.54,us,us6000jp0v,2023-03-08T04:54:11.040Z,"35 km ENE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.6,5.381,0.039,201,reviewed,us,us
2023-02-15T02:14:32.632Z,7.8985,-37.0025,10,5.2,mww,82,28,15.784,0.63,us,us6000jp0r,2023-03-08T04:23:15.040Z,"central Mid-Atlantic Ridge",earthquake,10.03,1.797,0.098,10,reviewed,us,us
2023-02-15T02:13:12.637Z,8.0161,-37.0658,10,5.3,mww,221,25,14.883,0.61,us,us6000jp0q,2023-03-08T04:18:04.040Z,"central Mid-Atlantic Ridge",earthquake,9.7,1.821,0.098,10,reviewed,us,us
2023-02-15T01:25:46.798Z,-58.7698,-25.339,35,5,mb,33,78,7.626,0.71,us,us6000jr0n,2023-03-08T02:42:27.040Z,"South Sandwich Islands region",earthquake,12.1,1.881,0.115,24,reviewed,us,us
2023-02-15T01:13:20.641Z,-58.7581,-25.4868,35,4.8,mb,33,64,7.555,0.57,us,us6000jr0i,2023-03-08T02:10:59.040Z,"South Sandwich Islands region",earthquake,11.12,1.321,0.128,19,reviewed,us,us
2023-02-14T23:21:52.470Z,-16.8326,175.9188,10,4.9,mb,25,65,2.231,1.04,us,us6000jnzz,2023-03-12T23:47:26.040Z,"184 km WNW of Lautoka, Fiji",earthquake,9.26,1.876,0.136,17,reviewed,us,us
2023-02-14T23:14:01.248Z,38.5302,37.4908,5,4.5,mwr,69,53,0.851,0.76,us,us6000jnzr,2023-03-12T23:30:35.040Z,"2 km SW of Darende, Turkey",earthquake,2.3,1.882,0.068,21,reviewed,us,us
2023-02-14T22:22:03.030Z,-19.8659,-175.1795,155.212,5.2,mww,209,30,0.782,0.74,us,us6000jnz6,2023-03-12T22:58:39.040Z,"86 km W of Pangai, Tonga",earthquake,8.42,2.513,0.086,13,reviewed,us,us
2023-02-14T20:21:13.346Z,-29.9815,-177.4963,18.417,4.5,mb,23,166,0.807,1.27,us,us6000jqu9,2023-03-09T19:01:03.040Z,"Kermadec Islands, New Zealand",earthquake,4.19,5.116,0.15,14,reviewed,us,us
2023-02-14T18:02:11.926Z,-29.0425,-70.045,121.066,4.7,mwr,98,43,0.575,0.99,us,us6000jny5,2023-03-09T16:57:28.331Z,"86 km SE of Vallenar, Chile",earthquake,5.55,4.46,0.098,10,reviewed,us,us
2023-02-14T17:00:27.465Z,7.7212,122.0358,10,4.6,mb,73,65,3.573,0.82,us,us6000jny0,2023-03-09T16:33:18.040Z,"11 km W of Siocon, Philippines",earthquake,9.11,1.826,0.069,66,reviewed,us,us
2023-02-14T16:33:40.252Z,-20.3326,-178.3173,551.636,4.9,mb,58,73,3.031,0.8,us,us6000jnxq,2023-02-22T20:25:30.040Z,"Fiji region",earthquake,12.56,4.041,0.088,40,reviewed,us,us
2023-02-14T16:28:45.822Z,5.2468,-82.8845,10,4.5,mb,47,78,3.173,0.56,us,us6000jnxp,2023-02-22T20:21:43.040Z,"south of Panama",earthquake,4.81,1.856,0.118,21,reviewed,us,us
2023-02-14T15:08:29.614Z,-30.2226,-177.3526,33.726,4.8,mb,35,189,1.077,0.98,us,us6000jnxi,2023-02-22T19:50:50.040Z,"Kermadec Islands, New Zealand",earthquake,8.86,5.521,0.121,21,reviewed,us,us
2023-02-14T13:16:50.834Z,45.1007,23.1928,10,5.6,mww,197,27,1.211,0.61,us,us6000jnqz,2023-03-13T17:39:42.088Z,"Romania",earthquake,5.14,1.742,0.032,95,reviewed,us,us
2023-02-14T06:02:19.969Z,0.4766,121.0268,100.759,4.7,mww,86,76,0.676,0.66,us,us6000jnq0,2023-03-04T08:23:16.040Z,"200 km NE of Palu, Indonesia",earthquake,5.29,5.349,0.098,10,reviewed,us,us
2023-02-14T03:08:57.175Z,37.8906,144.4771,10,4.5,mb,68,128,3.922,0.53,us,us6000jnpn,2023-03-08T01:14:35.040Z,"274 km ESE of Ōfunato, Japan",earthquake,9.21,1.867,0.096,32,reviewed,us,us
2023-02-14T02:03:16.394Z,-15.3664,167.5344,120.162,5.2,mww,131,20,0.329,0.8,us,us6000jnpc,2023-03-06T06:31:12.401Z,"43 km ENE of Luganville, Vanuatu",earthquake,2.76,3.293,0.089,12,reviewed,us,us
2023-02-14T01:45:15.609Z,67.7822,-18.6147,10,4.6,mb,77,56,2.965,0.57,us,us6000jnpb,2023-03-06T06:10:03.040Z,"182 km N of Siglufjörður, Iceland",earthquake,6.68,1.835,0.079,47,reviewed,us,us
2023-02-14T00:11:34.924Z,-21.8984,-70.2701,62.241,4.6,mwr,44,115,0.503,0.71,us,us6000jnny,2023-02-26T05:11:35.929Z,"Near the coast of Antofagasta, Chile",earthquake,5.4,5.477,,,reviewed,us,guc
2023-02-13T22:01:17.587Z,-16.65,-173.9833,120.057,4.5,mb,30,80,1.988,0.54,us,us6000jqke,2023-03-11T03:19:53.040Z,"79 km SSW of Hihifo, Tonga",earthquake,11.89,2.78,0.135,16,reviewed,us,us
2023-02-13T19:28:29.158Z,38.1968,72.572,117.143,4.5,mb,36,82,1.414,0.99,us,us6000jqkb,2023-02-24T15:41:31.040Z,"119 km NE of Khorugh, Tajikistan",earthquake,6.17,7.788,0.156,12,reviewed,us,us
2023-02-13T19:20:27.895Z,38.0004,36.4233,7.001,4.6,mwr,99,40,0.963,0.85,us,us6000jnmc,2023-02-24T15:28:53.366Z,"6 km WSW of Göksun, Turkey",earthquake,4.97,4.036,0.063,24,reviewed,us,us
2023-02-13T18:38:49.116Z,38.8941,92.6757,10,5.1,mb,97,23,9.243,0.76,us,us6000jnm7,2023-02-24T15:14:03.040Z,"northern Qinghai, China",earthquake,6.46,1.797,0.048,140,reviewed,us,us
2023-02-13T18:18:54.397Z,42.4825,145.0986,29.097,4.8,mb,79,123,1.515,0.86,us,us6000jnm3,2023-02-24T15:00:32.040Z,"Hokkaido, Japan region",earthquake,8.44,4.407,0.051,121,reviewed,us,us
2023-02-13T16:55:54.836Z,-52.4396,26.4463,10,4.9,mb,28,73,20.462,0.4,us,us6000jnly,2023-02-22T17:50:21.040Z,"south of Africa",earthquake,7.92,1.851,0.128,19,reviewed,us,us
2023-02-13T15:40:50.597Z,0.4212,129.3998,18.201,4.7,mb,50,76,2.063,0.67,us,us6000jnlm,2023-02-22T17:41:35.040Z,"207 km E of Sofifi, Indonesia",earthquake,6.62,3.727,0.098,32,reviewed,us,us
2023-02-13T14:58:05.817Z,45.1309,23.1834,10,5,mww,121,24,1.192,0.72,us,us6000jnl6,2023-03-13T17:42:38.613Z,"0 km ESE of Dobrița, Romania",earthquake,5.32,1.792,0.057,30,reviewed,us,us
2023-02-13T11:59:17.140Z,36.8728,36.6318,9.15,4.5,mwr,88,44,0.551,0.72,us,us6000jnks,2023-03-04T08:12:22.040Z,"Turkey-Syria border region",earthquake,4.33,2.906,0.05,38,reviewed,us,us
2023-02-13T09:18:07.995Z,-29.5218,-177.9727,374.033,6.1,mww,47,178,0.263,0.51,us,us6000jnk5,2023-02-14T09:20:59.238Z,"Kermadec Islands, New Zealand",earthquake,15.39,5.63,0.093,11,reviewed,us,us
2023-02-13T07:57:38.499Z,10.3535,127.7419,10,4.8,mb,51,80,3.901,0.68,us,us6000jnk1,2023-02-13T14:27:42.040Z,"187 km ENE of Pilar, Philippines",earthquake,10.35,1.888,0.09,38,reviewed,us,us
2023-02-13T05:57:02.239Z,46.611,151.5935,98.535,5.2,mww,119,26,6.077,0.56,us,us6000jnjc,2023-02-13T06:25:26.040Z,"Kuril Islands",earthquake,8.58,4.176,0.08,15,reviewed,us,us
2023-02-13T02:33:25.712Z,-7.412,128.8569,157.564,4.8,mb,109,38,2.486,0.45,us,us6000jnis,2023-03-11T02:08:17.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7.48,5.547,0.059,88,reviewed,us,us
2023-02-13T01:21:38.998Z,-22.2048,-175.4129,59.79,4.7,mb,36,69,1.048,0.46,us,us6000jqjq,2023-03-10T23:29:22.040Z,"107 km SSW of ‘Ohonua, Tonga",earthquake,11.75,2.064,0.12,21,reviewed,us,us
2023-02-13T01:02:42.867Z,37.695,141.6575,57.976,4.6,mwr,195,105,2.987,0.85,us,us6000jnij,2023-03-09T06:37:33.620Z,"62 km ENE of Namie, Japan",earthquake,7.42,5.208,0.078,16,reviewed,us,us
2023-02-13T00:22:21.618Z,-29.9026,-178.1407,69.153,5,mb,30,153,0.667,1.1,us,us6000jqjn,2023-03-06T04:24:49.040Z,"Kermadec Islands, New Zealand",earthquake,13.02,6.539,0.188,9,reviewed,us,us
2023-02-12T22:10:42.899Z,-41.3922,-87.7246,10,4.5,mb,22,188,13.63,0.7,us,us6000jqc8,2023-03-06T00:36:00.040Z,"West Chile Rise",earthquake,15.69,1.949,0.14,15,reviewed,us,us
2023-02-12T19:44:14.604Z,-22.179,-63.7065,529.079,4.5,mb,83,24,3.604,0.82,us,us6000jnhc,2023-02-22T15:33:46.564Z,"18 km S of Yacuiba, Bolivia",earthquake,7,6.993,0.051,112,reviewed,us,us
2023-02-12T19:28:44.484Z,17.1552,-61.0709,32.256,4.6,mb,111,145,0.786,0.59,us,us6000jnha,2023-02-22T15:19:42.040Z,"74 km E of Parham, Antigua and Barbuda",earthquake,6.97,5.508,0.061,80,reviewed,us,us
2023-02-12T18:43:32.399Z,-6.2768,152.109,10,4.6,mb,24,154,2.073,0.89,us,us6000jqbz,2023-02-21T20:26:52.040Z,"214 km S of Kokopo, Papua New Guinea",earthquake,10.78,1.932,0.145,14,reviewed,us,us
2023-02-12T18:33:14.191Z,37.3147,37.0025,9.843,4.7,mwr,113,35,0.207,0.72,us,us6000jnh1,2023-02-21T19:16:51.602Z,"28 km NE of Nurdağı, Turkey",earthquake,4.14,3.231,0.071,19,reviewed,us,us
2023-02-12T18:07:06.567Z,0.7983,-26.287,10,4.6,mb,16,75,14.328,0.55,us,us6000jqbw,2023-02-21T18:10:55.040Z,"central Mid-Atlantic Ridge",earthquake,11.99,1.93,0.206,8,reviewed,us,us
2023-02-12T17:38:08.929Z,-1.6607,134.075,59.825,5.1,mww,88,40,2.212,0.75,us,us6000jngr,2023-02-21T17:42:50.040Z,"88 km S of Manokwari, Indonesia",earthquake,7.74,5.045,0.089,12,reviewed,us,us
2023-02-12T16:29:49.832Z,38.8272,38.0251,10,5,mww,71,28,0.359,0.95,us,us6000jngk,2023-03-12T20:38:45.282Z,"8 km E of Hekimhan, Turkey",earthquake,3.23,1.816,0.053,34,reviewed,us,us
2023-02-12T15:19:34.371Z,32.7786,141.994,21.323,4.5,mb,25,118,1.864,1.13,us,us6000jng8,2023-03-11T20:38:38.040Z,"Izu Islands, Japan region",earthquake,6.74,5.545,0.171,10,reviewed,us,us
2023-02-12T13:29:14.627Z,37.9679,38.2961,10,4.6,mb,58,40,0.671,0.71,us,us6000jnfq,2023-03-11T20:25:55.497Z,"8 km SE of Çelikhan, Turkey",earthquake,4.35,1.868,0.062,77,reviewed,us,us
